Identifiant,Nom_Etablissement,Annee_Emission,Milieu,Polluant,quantite,unite
061.03685,ARKEMA Pierre-Bénite,2010,Air,Hydroflurocarbures (HFC),33900,kg/an
061.03685,ARKEMA Pierre-Bénite,2010,Air,Halons,1440,kg/an
061.03685,ARKEMA Pierre-Bénite,2010,Air,CO2 Total d'origine non biomasse uniquement,50800000,kg/an
061.03685,ARKEMA Pierre-Bénite,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),50800000,kg/an
061.03685,ARKEMA Pierre-Bénite,2010,Eau (direct),"1,2-dichloroéthane (DCE - chlorure d'éthylène)",10.2,kg/an
061.03685,ARKEMA Pierre-Bénite,2010,Eau (direct),Aluminium et composés (exprimés en tant que Al),60600,kg/an
061.03685,ARKEMA Pierre-Bénite,2010,Eau (direct),Arsenic et composés (exprimés en tant que As),227,kg/an
061.03685,ARKEMA Pierre-Bénite,2010,Eau (direct),Cadmium et composés (exprimés en tant que Cd),159,kg/an
061.03685,ARKEMA Pierre-Bénite,2010,Eau (direct),Chloroforme (trichlorométhane),96.4,kg/an
061.03685,ARKEMA Pierre-Bénite,2010,Eau (direct),Chlorures (en tant que Cl total),17500000,kg/an
061.03685,ARKEMA Pierre-Bénite,2010,Eau (direct),Chrome et composés (exprimés en tant que Cr),458,kg/an
061.03685,ARKEMA Pierre-Bénite,2010,Eau (direct),Composés organohalogénés (exprimés en tant que AOX),4420,kg/an
061.03685,ARKEMA Pierre-Bénite,2010,Eau (direct),Cuivre et composés (exprimés en tant que Cu),393,kg/an
061.03685,ARKEMA Pierre-Bénite,2010,Eau (direct),"Dichlorométhane (DCM, chlorure de méthylène)",70,kg/an
061.03685,ARKEMA Pierre-Bénite,2010,Eau (direct),Fer et composés (exprimés en tant que Fe),59100,kg/an
061.03685,ARKEMA Pierre-Bénite,2010,Eau (direct),Fluorures (en tant que F total),36100,kg/an
061.03685,ARKEMA Pierre-Bénite,2010,Eau (direct),Manganèse et composés (exprimés en tant que Mn),2300,kg/an
061.03685,ARKEMA Pierre-Bénite,2010,Eau (direct),Matières en suspension (MES),3100000,kg/an
061.03685,ARKEMA Pierre-Bénite,2010,Eau (direct),Phosphore total,5570,kg/an
061.03685,ARKEMA Pierre-Bénite,2010,Eau (direct),Phénols (en tant que C total),66,kg/an
061.03685,ARKEMA Pierre-Bénite,2010,Eau (direct),Plomb et composés (exprimés en tant que Pb),491,kg/an
061.03685,ARKEMA Pierre-Bénite,2010,Eau (direct),Zinc et composés (exprimés en tant que Zn),1230,kg/an
061.03699,IMERYS Site de Quincieux,2010,Air,CO2 Total d'origine non biomasse uniquement,17400000,kg/an
061.03699,IMERYS Site de Quincieux,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),17400000,kg/an
061.03714,AIR LIQUIDE FRANCE INDUSTRIE - BELLE ETOILE,2010,Air,Protoxyde d'azote (N2O),10500,kg/an
061.03714,AIR LIQUIDE FRANCE INDUSTRIE - BELLE ETOILE,2010,Air,CO2 Total d'origine non biomasse uniquement,239000000,kg/an
061.03714,AIR LIQUIDE FRANCE INDUSTRIE - BELLE ETOILE,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),239000000,kg/an
061.03718,Station d'épuration Lyon Saint Fons,2010,Air,Protoxyde d'azote (N2O),10700,kg/an
061.03718,Station d'épuration Lyon Saint Fons,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),23000000,kg/an
061.03718,Station d'épuration Lyon Saint Fons,2010,Air,CO2 Total d'origine biomasse uniquement,23000000,kg/an
061.03721,RHODIA OPERATIONS SECTEUR ENGINEERING PLASTICS,2010,Eau (direct),Demande biologique en oxygène (DBO5),126000,kg/an
061.03721,RHODIA OPERATIONS SECTEUR ENGINEERING PLASTICS,2010,Eau (direct),Demande chimique en oxygène (DCO),210000,kg/an
061.03723,GEPEIF,2010,Eau (direct),Carbone organique total (en tant que C total ou DCO/3),73200,kg/an
061.03723,GEPEIF,2010,Eau (direct),Chlorures (en tant que Cl total),3380000,kg/an
061.03723,GEPEIF,2010,Eau (direct),Cobalt et composés (exprimés en tant que Co),300,kg/an
061.03723,GEPEIF,2010,Eau (direct),Composés organohalogénés (exprimés en tant que AOX),1310,kg/an
061.03723,GEPEIF,2010,Eau (direct),Demande chimique en oxygène (DCO),331000,kg/an
061.03723,GEPEIF,2010,Eau (direct),Phosphore total,19400,kg/an
061.03723,GEPEIF,2010,Eau (direct),Sulfates,7310000,kg/an
061.03724,KEM ONE ETABLISSEMENT DE SAINT FONS,2010,Air,Chlorure de vinyle (chloroéthène),14600,kg/an
061.03724,KEM ONE ETABLISSEMENT DE SAINT FONS,2010,Air,Hydroflurocarbures (HFC),534,kg/an
061.03724,KEM ONE ETABLISSEMENT DE SAINT FONS,2010,Eau (direct),Chlorure de vinyle (chloroéthène),347,kg/an
061.03725,RHODIA OPERATIONS PI Belle-Etoile,2010,Air,Nickel et composés (exprimés en tant que Ni),273,kg/an
061.03725,RHODIA OPERATIONS PI Belle-Etoile,2010,Eau (direct),Aluminium et composés (exprimés en tant que Al),3090,kg/an
061.03727,ELKEM SILICONES FRANCE SAS Etablissement de StFons,2010,Eau (direct),Carbone organique total (en tant que C total ou DCO/3),53100,kg/an
061.03727,ELKEM SILICONES FRANCE SAS Etablissement de StFons,2010,Eau (direct),Chlorures (en tant que Cl total),2940000,kg/an
061.03727,ELKEM SILICONES FRANCE SAS Etablissement de StFons,2010,Eau (direct),Cuivre et composés (exprimés en tant que Cu),79,kg/an
061.03727,ELKEM SILICONES FRANCE SAS Etablissement de StFons,2010,Eau (direct),Demande chimique en oxygène (DCO),394000,kg/an
061.03727,ELKEM SILICONES FRANCE SAS Etablissement de StFons,2010,Eau (direct),Fer et composés (exprimés en tant que Fe),4520,kg/an
061.03727,ELKEM SILICONES FRANCE SAS Etablissement de StFons,2010,Eau (direct),Zinc et composés (exprimés en tant que Zn),209,kg/an
061.03731,RHODIA OPERATIONS - Site de Saint-Fons Spécialités,2010,Air,Composés organiques volatils non méthaniques (COVNM),190000,kg/an
061.03731,RHODIA OPERATIONS - Site de Saint-Fons Spécialités,2010,Air,Oxydes d'azote (NOx/NO2),225000,kg/an
061.03731,RHODIA OPERATIONS - Site de Saint-Fons Spécialités,2010,Air,Phénols (en tant que C total),21900,kg/an
061.03731,RHODIA OPERATIONS - Site de Saint-Fons Spécialités,2010,Air,CO2 Total d'origine non biomasse uniquement,164000000,kg/an
061.03731,RHODIA OPERATIONS - Site de Saint-Fons Spécialités,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),164000000,kg/an
061.03731,RHODIA OPERATIONS - Site de Saint-Fons Spécialités,2010,Eau (indirect),Carbone organique total (en tant que C total ou DCO/3),1150000,kg/an
061.03731,RHODIA OPERATIONS - Site de Saint-Fons Spécialités,2010,Eau (indirect),Demande chimique en oxygène (DCO),3390000,kg/an
061.03731,RHODIA OPERATIONS - Site de Saint-Fons Spécialités,2010,Eau (indirect),Méthanol (alcool méthylique),20700,kg/an
061.03731,RHODIA OPERATIONS - Site de Saint-Fons Spécialités,2010,Eau (indirect),Phénols (en tant que C total),77800,kg/an
061.03735,IMERYS TC site de Ste Foy l'Argentiere,2010,Air,CO2 Total d'origine non biomasse uniquement,32200000,kg/an
061.03735,IMERYS TC site de Ste Foy l'Argentiere,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),32200000,kg/an
061.03778,Incinérateur sur Station d'épuration de la ville de TARARE,2010,Eau (direct),Zinc et composés (exprimés en tant que Zn),326,kg/an
061.03782,Teintureries De Tarare,2010,Eau (indirect),Demande biologique en oxygène (DBO5),65100,kg/an
061.03782,Teintureries De Tarare,2010,Eau (indirect),Demande chimique en oxygène (DCO),155000,kg/an
061.03787,USINE ROUTE DE LYON 2,2010,Eau (indirect),Demande chimique en oxygène (DCO),181000,kg/an
061.03794,MICHEL GRAVEUR,2010,Eau (direct),Nickel et composés (exprimés en tant que Ni),24,kg/an
061.03810,ENGIE Réseaux,2010,Air,CO2 Total d'origine non biomasse uniquement,46900000,kg/an
061.03810,ENGIE Réseaux,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),46900000,kg/an
061.03843,C.U. des Minguettes,2010,Air,Oxydes de soufre (SOx/SO2),171000,kg/an
061.03843,C.U. des Minguettes,2010,Air,Oxydes d'azote (NOx/NO2),130000,kg/an
061.03843,C.U. des Minguettes,2010,Air,CO2 Total d'origine non biomasse uniquement,59200000,kg/an
061.03843,C.U. des Minguettes,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),59200000,kg/an
061.03844,Etablissement de LYON,2010,Air,CO2 Total d'origine non biomasse uniquement,23000000,kg/an
061.03844,Etablissement de LYON,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),23000000,kg/an
061.03844,Etablissement de LYON,2010,Eau (indirect),Zinc et composés (exprimés en tant que Zn),106,kg/an
061.03849,Etablissement VENINOV,2010,Air,Composés organiques volatils non méthaniques (COVNM),47500,kg/an
061.03851,Carbone Savoie,2010,Air,Composés organiques volatils non méthaniques (COVNM),74100,kg/an
061.03851,Carbone Savoie,2010,Air,Hydrocarbures aromatiques polycycliques (HAP),2140,kg/an
061.03851,Carbone Savoie,2010,Air,Monoxyde de carbone (CO),518000,kg/an
061.03851,Carbone Savoie,2010,Air,CO2 Total d'origine non biomasse uniquement,13800000,kg/an
061.03851,Carbone Savoie,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),13800000,kg/an
061.03875,TEINTURES IMPRESSIONS DE LYON,2010,Eau (indirect),Azote total,51000,kg/an
061.03875,TEINTURES IMPRESSIONS DE LYON,2010,Eau (indirect),Demande biologique en oxygène (DBO5),74500,kg/an
061.03875,TEINTURES IMPRESSIONS DE LYON,2010,Eau (indirect),Demande chimique en oxygène (DCO),326000,kg/an
061.03879,Usine d'incinération,2010,Air,CO2 Total d'origine non biomasse uniquement,28700000,kg/an
061.03879,Usine d'incinération,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),66600000,kg/an
061.03879,Usine d'incinération,2010,Air,CO2 Total d'origine biomasse uniquement,37900000,kg/an
061.03907,ETS ETIENNE BRUN,2010,Eau (direct),Chrome et composés (exprimés en tant que Cr),275,kg/an
061.03907,ETS ETIENNE BRUN,2010,Eau (direct),Cuivre et composés (exprimés en tant que Cu),234,kg/an
061.03907,ETS ETIENNE BRUN,2010,Eau (indirect),Nickel et composés (exprimés en tant que Ni),1170,kg/an
061.03913,CROWN emballages France SAS,2010,Air,Composés organiques volatils non méthaniques (COVNM),63000,kg/an
061.03933,HIT,2010,Eau (direct),Nickel et composés (exprimés en tant que Ni),31,kg/an
061.03953,Cibévial sa,2010,Eau (indirect),Demande biologique en oxygène (DBO5),54100,kg/an
061.03970,GIFRER BARBEZAT,2010,Air,Composés organiques volatils non méthaniques (COVNM),94500,kg/an
061.03970,GIFRER BARBEZAT,2010,Eau (indirect),Demande biologique en oxygène (DBO5),96200,kg/an
061.03973,Raffinerie de Feyzin,2010,Air,Antimoine et composés (exprimés en tant que Sb),36.7,kg/an
061.03973,Raffinerie de Feyzin,2010,Air,Benzène,18000,kg/an
061.03973,Raffinerie de Feyzin,2010,Air,Composés organiques volatils non méthaniques (COVNM),946000,kg/an
061.03973,Raffinerie de Feyzin,2010,Air,Hydrochlorofluorocarbures (HCFC),230,kg/an
061.03973,Raffinerie de Feyzin,2010,Air,Hydroflurocarbures (HFC),143,kg/an
061.03973,Raffinerie de Feyzin,2010,Air,Monoxyde de carbone (CO),1140000,kg/an
061.03973,Raffinerie de Feyzin,2010,Air,Nickel et composés (exprimés en tant que Ni),224,kg/an
061.03973,Raffinerie de Feyzin,2010,Air,Oxydes de soufre (SOx/SO2),2420000,kg/an
061.03973,Raffinerie de Feyzin,2010,Air,Oxydes d'azote (NOx/NO2),1300000,kg/an
061.03973,Raffinerie de Feyzin,2010,Air,Protoxyde d'azote (N2O),36300,kg/an
061.03973,Raffinerie de Feyzin,2010,Air,Vanadium et ses composés,228,kg/an
061.03973,Raffinerie de Feyzin,2010,Air,CO2 Total d'origine non biomasse uniquement,1170000000,kg/an
061.03973,Raffinerie de Feyzin,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),1170000000,kg/an
061.03973,Raffinerie de Feyzin,2010,Eau (direct),Aluminium et composés (exprimés en tant que Al),4880,kg/an
061.03973,Raffinerie de Feyzin,2010,Eau (direct),Azote total,60400,kg/an
061.03973,Raffinerie de Feyzin,2010,Eau (direct),Benzène,405,kg/an
061.03973,Raffinerie de Feyzin,2010,Eau (direct),Cuivre et composés (exprimés en tant que Cu),111,kg/an
061.03973,Raffinerie de Feyzin,2010,Eau (direct),Demande chimique en oxygène (DCO),221000,kg/an
061.03973,Raffinerie de Feyzin,2010,Eau (direct),Phénols (en tant que C total),261,kg/an
061.03973,Raffinerie de Feyzin,2010,Eau (direct),Zinc et composés (exprimés en tant que Zn),125,kg/an
061.03973,Raffinerie de Feyzin,2010,Eau (direct),Toluène,414,kg/an
061.03973,Raffinerie de Feyzin,2010,Eau (direct),"Xylènes (somme ortho-xylène, méta-xylène, para-xylène)",1830,kg/an
061.03988,TDS 69,2010,Air,Chrome et composés (exprimés en tant que Cr),310,kg/an
061.03988,TDS 69,2010,Air,Nickel et composés (exprimés en tant que Ni),62.2,kg/an
061.03988,TDS 69,2010,Eau (indirect),Chrome et composés (exprimés en tant que Cr),62,kg/an
061.03988,TDS 69,2010,Eau (indirect),Zinc et composés (exprimés en tant que Zn),147,kg/an
061.04017,GAMBRO Indutries,2010,Air,Hydrochlorofluorocarbures (HCFC),217,kg/an
061.04017,GAMBRO Indutries,2010,Eau (indirect),Demande biologique en oxygène (DBO5),84200,kg/an
061.04017,GAMBRO Indutries,2010,Eau (indirect),Demande chimique en oxygène (DCO),171000,kg/an
061.04025,MERCK SANTE,2010,Air,Composés organiques volatils non méthaniques (COVNM),38400,kg/an
061.04025,MERCK SANTE,2010,Air,Hydroflurocarbures (HFC),111,kg/an
061.04050,VALORLY,2010,Air,CO2 Total d'origine non biomasse uniquement,56100000,kg/an
061.04050,VALORLY,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),130000000,kg/an
061.04050,VALORLY,2010,Air,CO2 Total d'origine biomasse uniquement,74300000,kg/an
061.04050,VALORLY,2010,Eau (indirect),Cadmium et composés (exprimés en tant que Cd),1.7,kg/an
061.04103,Crealis,2010,Air,Hexafluorure de soufre (SF6),529,kg/an
061.04103,Crealis,2010,Air,Hydrochlorofluorocarbures (HCFC),565,kg/an
061.04103,Crealis,2010,Air,Hydroflurocarbures (HFC),4210,kg/an
061.04157,HCL HOPITAL EDOUARD HERRIOT,2010,Air,Hydrochlorofluorocarbures (HCFC),869,kg/an
061.04159,Chaufferie de Lafayette,2010,Air,CO2 Total d'origine non biomasse uniquement,26400000,kg/an
061.04159,Chaufferie de Lafayette,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),26400000,kg/an
061.04223,Unité de Traitement de de Valorisation Energétique des déchets urbains de Lyon Sud,2010,Air,Antimoine et composés (exprimés en tant que Sb),13.1,kg/an
061.04223,Unité de Traitement de de Valorisation Energétique des déchets urbains de Lyon Sud,2010,Air,Mercure et composés (exprimés en tant que Hg),26.7,kg/an
061.04223,Unité de Traitement de de Valorisation Energétique des déchets urbains de Lyon Sud,2010,Air,CO2 Total d'origine non biomasse uniquement,88500000,kg/an
061.04223,Unité de Traitement de de Valorisation Energétique des déchets urbains de Lyon Sud,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),201000000,kg/an
061.04223,Unité de Traitement de de Valorisation Energétique des déchets urbains de Lyon Sud,2010,Air,CO2 Total d'origine biomasse uniquement,112000000,kg/an
061.04223,Unité de Traitement de de Valorisation Energétique des déchets urbains de Lyon Sud,2010,Eau (indirect),Mercure et composés (exprimés en tant que Hg),12.4,kg/an
061.04238,NEXANS France établissement de Lyon,2010,Eau (indirect),Cadmium et composés (exprimés en tant que Cd),1.32,kg/an
061.04259,GIVAUDAN-LAVIROTTE,2010,Air,Composés organiques volatils non méthaniques (COVNM),150000,kg/an
061.04259,GIVAUDAN-LAVIROTTE,2010,Eau (indirect),Demande biologique en oxygène (DBO5),107000,kg/an
061.04259,GIVAUDAN-LAVIROTTE,2010,Eau (indirect),Demande chimique en oxygène (DCO),186000,kg/an
061.04259,GIVAUDAN-LAVIROTTE,2010,Eau (indirect),Phosphore total,7430,kg/an
061.04280,Chaufferie de La Duchère,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),16100000,kg/an
061.04280,Chaufferie de La Duchère,2010,Air,CO2 Total d'origine biomasse uniquement,16100000,kg/an
061.04306,GRID Solutions/GIS/BHT-FSA,2010,Air,"Dichlorométhane (DCM, chlorure de méthylène)",2220,kg/an
061.04306,GRID Solutions/GIS/BHT-FSA,2010,Air,Hexafluorure de soufre (SF6),1000,kg/an
061.04340,ARC FUSED ALUMINA (AMG),2010,Eau (direct),Fluorures (en tant que F total),2280,kg/an
061.04358,Usine d'incinération de Chambéry,2010,Air,CO2 Total d'origine non biomasse uniquement,41700000,kg/an
061.04358,Usine d'incinération de Chambéry,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),92200000,kg/an
061.04358,Usine d'incinération de Chambéry,2010,Air,CO2 Total d'origine biomasse uniquement,50500000,kg/an
061.04367,Placoplatre,2010,Air,CO2 Total d'origine non biomasse uniquement,39200000,kg/an
061.04367,Placoplatre,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),39200000,kg/an
061.04372,Chaufferie de Croix-Rouge,2010,Air,CO2 Total d'origine non biomasse uniquement,15400000,kg/an
061.04372,Chaufferie de Croix-Rouge,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),15400000,kg/an
061.04373,Chaufferie de Bissy,2010,Air,CO2 Total d'origine non biomasse uniquement,43700000,kg/an
061.04373,Chaufferie de Bissy,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),43700000,kg/an
061.04374,MITHIEUX,2010,Eau (indirect),Cuivre et composés (exprimés en tant que Cu),53.8,kg/an
061.04374,MITHIEUX,2010,Eau (indirect),Nickel et composés (exprimés en tant que Ni),97.7,kg/an
061.04374,MITHIEUX,2010,Eau (indirect),Zinc et composés (exprimés en tant que Zn),110,kg/an
061.04379,ARKEMA Usine de La Chambre,2010,Air,Ammoniac (NH3),13500,kg/an
061.04379,ARKEMA Usine de La Chambre,2010,Air,Antimoine et composés (exprimés en tant que Sb),37,kg/an
061.04379,ARKEMA Usine de La Chambre,2010,Air,Composés organiques volatils non méthaniques (COVNM),117000,kg/an
061.04379,ARKEMA Usine de La Chambre,2010,Air,Oxydes de soufre (SOx/SO2),248000,kg/an
061.04379,ARKEMA Usine de La Chambre,2010,Air,Oxydes d'azote (NOx/NO2),103000,kg/an
061.04379,ARKEMA Usine de La Chambre,2010,Air,CO2 Total d'origine non biomasse uniquement,59300000,kg/an
061.04379,ARKEMA Usine de La Chambre,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),59300000,kg/an
061.04379,ARKEMA Usine de La Chambre,2010,Eau (direct),Arsenic et composés (exprimés en tant que As),7,kg/an
061.04379,ARKEMA Usine de La Chambre,2010,Eau (direct),Chrome et composés (exprimés en tant que Cr),78,kg/an
061.04379,ARKEMA Usine de La Chambre,2010,Eau (direct),"Dichlorométhane (DCM, chlorure de méthylène)",14,kg/an
061.04379,ARKEMA Usine de La Chambre,2010,Eau (direct),Nickel et composés (exprimés en tant que Ni),63,kg/an
061.04379,ARKEMA Usine de La Chambre,2010,Eau (direct),Zinc et composés (exprimés en tant que Zn),110,kg/an
061.04426,FerroPem,2010,Air,Composés organiques volatils non méthaniques (COVNM),34500,kg/an
061.04426,FerroPem,2010,Air,Oxydes d'azote (NOx/NO2),137000,kg/an
061.04426,FerroPem,2010,Air,CO2 Total d'origine non biomasse uniquement,134000000,kg/an
061.04426,FerroPem,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),207000000,kg/an
061.04426,FerroPem,2010,Air,CO2 Total d'origine biomasse uniquement,73700000,kg/an
061.04426,FerroPem,2010,Eau (direct),Matières en suspension (MES),446000,kg/an
061.04426,FerroPem,2010,Eau (direct),Plomb et composés (exprimés en tant que Pb),22.6,kg/an
061.04426,FerroPem,2010,Eau (direct),Zinc et composés (exprimés en tant que Zn),211,kg/an
061.04438,FerroPem,2010,Air,Composés organiques volatils non méthaniques (COVNM),45000,kg/an
061.04438,FerroPem,2010,Air,Oxydes de soufre (SOx/SO2),616000,kg/an
061.04438,FerroPem,2010,Air,Oxydes d'azote (NOx/NO2),258000,kg/an
061.04438,FerroPem,2010,Air,Poussières totales,175000,kg/an
061.04438,FerroPem,2010,Air,CO2 Total d'origine non biomasse uniquement,150000000,kg/an
061.04438,FerroPem,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),182000000,kg/an
061.04438,FerroPem,2010,Air,CO2 Total d'origine biomasse uniquement,32300000,kg/an
061.04439,CARBONE SAVOIE,2010,Air,Hydrocarbures aromatiques polycycliques (HAP),429,kg/an
