Identifiant,Nom_Etablissement,Annee_Emission,Milieu,Polluant,quantite,unite
29004023,JEAN PIERRE TALLEC,2013,Air,Hydroflurocarbures (HFC),190,kg/an
29004023,JEAN PIERRE TALLEC,2013,Eau (indirect),Demande biologique en oxygène (DBO5),55200,kg/an
54901536,GAEC GRIMAULT WF,2013,Air,Ammoniac (NH3),18400,kg/an
708.10505,STEP - CHARLEVILLE-MEZIERES,2013,Eau (direct),Demande chimique en oxygène (DCO),206000,kg/an
708.10505,STEP - CHARLEVILLE-MEZIERES,2013,Eau (direct),Phosphore total,5020,kg/an
708.10505,STEP - CHARLEVILLE-MEZIERES,2013,Sol,Cuivre et composés (exprimés en tant que Cu),211,kg/an
708.10505,STEP - CHARLEVILLE-MEZIERES,2013,Sol,Nickel et composés (exprimés en tant que Ni),29.8,kg/an
708.10505,STEP - CHARLEVILLE-MEZIERES,2013,Sol,Zinc et composés (exprimés en tant que Zn),788,kg/an
75600159,SA BREZAL,2013,Air,Ammoniac (NH3),38300,kg/an
79116176,SCEA SEGOVOL,2013,Air,Ammoniac (NH3),12300,kg/an
061.04438,FerroPem,2013,Air,Composés organiques volatils non méthaniques (COVNM),33000,kg/an
061.04438,FerroPem,2013,Air,Oxydes de soufre (SOx/SO2),548000,kg/an
061.04438,FerroPem,2013,Air,Oxydes d'azote (NOx/NO2),381000,kg/an
061.04438,FerroPem,2013,Air,CO2 Total d'origine non biomasse uniquement,170000000,kg/an
061.04438,FerroPem,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),218000000,kg/an
061.04438,FerroPem,2013,Air,CO2 Total d'origine biomasse uniquement,47900000,kg/an
061.04438,FerroPem,2013,Eau (direct),Plomb et composés (exprimés en tant que Pb),21,kg/an
065.08485,East Balt France,2013,Air,Composés organiques volatils non méthaniques (COVNM),32400,kg/an
065.08485,East Balt France,2013,Air,Hydrochlorofluorocarbures (HCFC),1310,kg/an
067.00444,ARCONIC ARCHITECTURAL PRODUCTS SAS,2013,Air,CO2 Total d'origine non biomasse uniquement,16300000,kg/an
067.00444,ARCONIC ARCHITECTURAL PRODUCTS SAS,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),16300000,kg/an
068.02298,TARNAISE DES PANNEAUX SAS,2013,Air,Zinc et composés (exprimés en tant que Zn),523,kg/an
068.02298,TARNAISE DES PANNEAUX SAS,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),60900000,kg/an
068.02298,TARNAISE DES PANNEAUX SAS,2013,Air,CO2 Total d'origine biomasse uniquement,60900000,kg/an
068.02298,TARNAISE DES PANNEAUX SAS,2013,Eau (indirect),Arsenic et composés (exprimés en tant que As),7,kg/an
068.02298,TARNAISE DES PANNEAUX SAS,2013,Eau (indirect),Phénols (en tant que C total),107,kg/an
073.00161,SM pour la valorisation des déchets (SYVADEC),2013,Air,Méthane (CH4),496000,kg/an
100.11166,Dalkia Biomasse Tours (DBT),2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),24600000,kg/an
100.11166,Dalkia Biomasse Tours (DBT),2013,Air,CO2 Total d'origine biomasse uniquement,24600000,kg/an
183.00685,AMETYST,2013,Air,Ammoniac (NH3),24700,kg/an
183.00685,AMETYST,2013,Air,Méthane (CH4),259000,kg/an
183.00685,AMETYST,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),23600000,kg/an
183.00685,AMETYST,2013,Air,CO2 Total d'origine biomasse uniquement,23600000,kg/an
183.00685,AMETYST,2013,Eau (indirect),Carbone organique total (en tant que C total ou DCO/3),109000,kg/an
183.00685,AMETYST,2013,Eau (indirect),Demande biologique en oxygène (DBO5),101000,kg/an
183.00685,AMETYST,2013,Eau (indirect),Demande chimique en oxygène (DCO),493000,kg/an
183.00685,AMETYST,2013,Eau (indirect),Nickel et composés (exprimés en tant que Ni),20.4,kg/an
183.00685,AMETYST,2013,Eau (indirect),Zinc et composés (exprimés en tant que Zn),116,kg/an
29015168,SAS LICHOU,2013,Air,Ammoniac (NH3),14300,kg/an
54901547,BLOND LA BATE (EARL) M.BLOND,2013,Air,Ammoniac (NH3),12400,kg/an
75600163,SCEA RIOU,2013,Air,Ammoniac (NH3),25500,kg/an
792.02501,STEP - Seine-centre,2013,Eau (direct),Aluminium et composés (exprimés en tant que Al),5930,kg/an
792.02501,STEP - Seine-centre,2013,Eau (direct),Azote total,1450000,kg/an
792.02501,STEP - Seine-centre,2013,Eau (direct),Carbone organique total (en tant que C total ou DCO/3),705000,kg/an
792.02501,STEP - Seine-centre,2013,Eau (direct),Chlorures (en tant que Cl total),8770000,kg/an
792.02501,STEP - Seine-centre,2013,Eau (direct),Composés organohalogénés (exprimés en tant que AOX),8010,kg/an
792.02501,STEP - Seine-centre,2013,Eau (direct),Cuivre et composés (exprimés en tant que Cu),350,kg/an
792.02501,STEP - Seine-centre,2013,Eau (direct),Demande biologique en oxygène (DBO5),544000,kg/an
792.02501,STEP - Seine-centre,2013,Eau (direct),Demande chimique en oxygène (DCO),2340000,kg/an
792.02501,STEP - Seine-centre,2013,Eau (direct),Fer et composés (exprimés en tant que Fe),18900,kg/an
792.02501,STEP - Seine-centre,2013,Eau (direct),Fluorures (en tant que F total),20200,kg/an
792.02501,STEP - Seine-centre,2013,Eau (direct),Hydrocarbures,11200,kg/an
792.02501,STEP - Seine-centre,2013,Eau (direct),Manganèse et composés (exprimés en tant que Mn),1790,kg/an
792.02501,STEP - Seine-centre,2013,Eau (direct),Matières en suspension (MES),405000,kg/an
792.02501,STEP - Seine-centre,2013,Eau (direct),Mercure et composés (exprimés en tant que Hg),30.2,kg/an
792.02501,STEP - Seine-centre,2013,Eau (direct),Phosphore total,27800,kg/an
792.02501,STEP - Seine-centre,2013,Eau (direct),Sulfates,8590000,kg/an
792.02501,STEP - Seine-centre,2013,Eau (direct),Zinc et composés (exprimés en tant que Zn),2280,kg/an
062.05585,SODEVAR,2013,Air,CO2 Total d'origine non biomasse uniquement,11400000,kg/an
062.05585,SODEVAR,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),11400000,kg/an
063.03594,SINIAT,2013,Air,Composés organiques volatils non méthaniques (COVNM),99800,kg/an
068.02302,TUELACAU (Abattoir),2013,Eau (direct),Phosphore total,5210,kg/an
068.02302,TUELACAU (Abattoir),2013,Sol,Zinc et composés (exprimés en tant que Zn),135,kg/an
070.01055,SEVELNORD,2013,Air,Composés organiques volatils non méthaniques (COVNM),236000,kg/an
070.01055,SEVELNORD,2013,Air,Hydrochlorofluorocarbures (HCFC),26.6,kg/an
070.01055,SEVELNORD,2013,Air,Hydroflurocarbures (HFC),471,kg/an
070.01055,SEVELNORD,2013,Air,CO2 Total d'origine non biomasse uniquement,19700000,kg/an
070.01055,SEVELNORD,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),19700000,kg/an
071.00701,EDF- TURBINE A COMBUSTION,2013,Air,CO2 Total d'origine non biomasse uniquement,19100000,kg/an
071.00701,EDF- TURBINE A COMBUSTION,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),19100000,kg/an
29035023,GAEC DU GOADEC,2013,Air,Ammoniac (NH3),16100,kg/an
54901551,ORVIA-couvoir de la Mésangère,2013,Air,Ammoniac (NH3),41100,kg/an
710.03001,STEP - TROYES,2013,Eau (direct),Azote total,115000,kg/an
710.03001,STEP - TROYES,2013,Eau (direct),Carbone organique total (en tant que C total ou DCO/3),216000,kg/an
710.03001,STEP - TROYES,2013,Eau (direct),Cuivre et composés (exprimés en tant que Cu),250,kg/an
710.03001,STEP - TROYES,2013,Eau (direct),Demande biologique en oxygène (DBO5),85300,kg/an
710.03001,STEP - TROYES,2013,Eau (direct),Demande chimique en oxygène (DCO),647000,kg/an
710.03001,STEP - TROYES,2013,Eau (direct),Phosphore total,13700,kg/an
710.03001,STEP - TROYES,2013,Eau (direct),Plomb et composés (exprimés en tant que Pb),51.3,kg/an
710.03001,STEP - TROYES,2013,Eau (direct),Zinc et composés (exprimés en tant que Zn),548,kg/an
061.03134,VICAT Usine de La Pérelle,2013,Air,CO2 Total d'origine non biomasse uniquement,27400000,kg/an
061.03134,VICAT Usine de La Pérelle,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),27400000,kg/an
061.04447,RDM La Rochette SAS,2013,Air,Oxydes d'azote (NOx/NO2),237000,kg/an
061.04447,RDM La Rochette SAS,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),137000000,kg/an
061.04447,RDM La Rochette SAS,2013,Air,CO2 Total d'origine biomasse uniquement,137000000,kg/an
061.04447,RDM La Rochette SAS,2013,Eau (direct),Cadmium et composés (exprimés en tant que Cd),2.25,kg/an
061.04447,RDM La Rochette SAS,2013,Eau (direct),Demande biologique en oxygène (DBO5),512000,kg/an
061.04447,RDM La Rochette SAS,2013,Eau (direct),Demande chimique en oxygène (DCO),1290000,kg/an
061.04447,RDM La Rochette SAS,2013,Eau (direct),Zinc et composés (exprimés en tant que Zn),466,kg/an
062.05633,EDF CPE LA MAXE,2013,Air,Antimoine et composés (exprimés en tant que Sb),28.4,kg/an
062.05633,EDF CPE LA MAXE,2013,Air,Arsenic et composés (exprimés en tant que As),100,kg/an
062.05633,EDF CPE LA MAXE,2013,Air,Cadmium et composés (exprimés en tant que Cd),11.6,kg/an
062.05633,EDF CPE LA MAXE,2013,Air,Chlore et composés inorganiques (en tant que HCl),558000,kg/an
062.05633,EDF CPE LA MAXE,2013,Air,Cobalt et composés (exprimés en tant que Co),23.1,kg/an
062.05633,EDF CPE LA MAXE,2013,Air,Fluor et composés inorganiques (en tant que HF),40800,kg/an
062.05633,EDF CPE LA MAXE,2013,Air,Manganèse et composés (exprimés en tant que Mn),307,kg/an
062.05633,EDF CPE LA MAXE,2013,Air,Mercure et composés (exprimés en tant que Hg),29.6,kg/an
062.05633,EDF CPE LA MAXE,2013,Air,Nickel et composés (exprimés en tant que Ni),204,kg/an
062.05633,EDF CPE LA MAXE,2013,Air,Oxydes de soufre (SOx/SO2),8200000,kg/an
062.05633,EDF CPE LA MAXE,2013,Air,Oxydes d'azote (NOx/NO2),4500000,kg/an
062.05633,EDF CPE LA MAXE,2013,Air,Particules (PM10),292000,kg/an
062.05633,EDF CPE LA MAXE,2013,Air,Poussières totales,365000,kg/an
062.05633,EDF CPE LA MAXE,2013,Air,Protoxyde d'azote (N2O),21700,kg/an
062.05633,EDF CPE LA MAXE,2013,Air,Zinc et composés (exprimés en tant que Zn),330,kg/an
062.05633,EDF CPE LA MAXE,2013,Air,Vanadium et ses composés,287,kg/an
062.05633,EDF CPE LA MAXE,2013,Air,Thallium et ses composés (exprimés en tant que Tl),97.2,kg/an
062.05633,EDF CPE LA MAXE,2013,Air,CO2 Total d'origine non biomasse uniquement,1450000000,kg/an
062.05633,EDF CPE LA MAXE,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),1450000000,kg/an
062.05633,EDF CPE LA MAXE,2013,Eau (direct),Cuivre et composés (exprimés en tant que Cu),796,kg/an
062.05633,EDF CPE LA MAXE,2013,Eau (direct),Zinc et composés (exprimés en tant que Zn),346,kg/an
065.03465,ALPA,2013,Air,Mercure et composés (exprimés en tant que Hg),16.6,kg/an
065.03465,ALPA,2013,Air,Monoxyde de carbone (CO),882000,kg/an
065.03465,ALPA,2013,Air,Zinc et composés (exprimés en tant que Zn),1420,kg/an
065.03465,ALPA,2013,Air,CO2 Total d'origine non biomasse uniquement,55700000,kg/an
065.03465,ALPA,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),55700000,kg/an
067.00446,Amcor Specialty Cartons France SAS,2013,Air,Composés organiques volatils non méthaniques (COVNM),103000,kg/an
070.00534,Synthexim SAS - calaire chimie,2013,Air,CO2 Total d'origine non biomasse uniquement,20600000,kg/an
070.00534,Synthexim SAS - calaire chimie,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),20600000,kg/an
070.00534,Synthexim SAS - calaire chimie,2013,Eau (indirect),"1,2-dichloroéthane (DCE - chlorure d'éthylène)",33.3,kg/an
070.00534,Synthexim SAS - calaire chimie,2013,Eau (indirect),Arsenic et composés (exprimés en tant que As),7.05,kg/an
070.00534,Synthexim SAS - calaire chimie,2013,Eau (indirect),Cadmium et composés (exprimés en tant que Cd),3.52,kg/an
070.00534,Synthexim SAS - calaire chimie,2013,Eau (indirect),Carbone organique total (en tant que C total ou DCO/3),104000,kg/an
070.00534,Synthexim SAS - calaire chimie,2013,Eau (indirect),Composés organohalogénés (exprimés en tant que AOX),2000,kg/an
070.00534,Synthexim SAS - calaire chimie,2013,Eau (indirect),Demande biologique en oxygène (DBO5),111000,kg/an
070.00534,Synthexim SAS - calaire chimie,2013,Eau (indirect),Demande chimique en oxygène (DCO),367000,kg/an
070.00534,Synthexim SAS - calaire chimie,2013,Eau (indirect),Zinc et composés (exprimés en tant que Zn),128,kg/an
073.00189,Communauté d'Agglomération Pays Ajaccien,2013,Air,Méthane (CH4),225000,kg/an
183.00699,SITOM DU LITTORAL,2013,Air,Méthane (CH4),208000,kg/an
29051020,La Lampaulaise site de Quimper usine de Quimper,2013,Eau (indirect),Demande biologique en oxygène (DBO5),65200,kg/an
75600164,EARL DU LEURRIOU,2013,Air,Ammoniac (NH3),15400,kg/an
79200906,EARL COSMOPORC,2013,Air,Ammoniac (NH3),21000,kg/an
061.04466,TRIMET FRANCE SAS,2013,Air,Fluor et composés inorganiques (en tant que HF),44500,kg/an
061.04466,TRIMET FRANCE SAS,2013,Air,Oxydes de soufre (SOx/SO2),994000,kg/an
061.04466,TRIMET FRANCE SAS,2013,Air,Perfluorocarbures (PFC),2290,kg/an
061.04466,TRIMET FRANCE SAS,2013,Air,CO2 Total d'origine non biomasse uniquement,168000000,kg/an
061.04466,TRIMET FRANCE SAS,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),168000000,kg/an
061.04466,TRIMET FRANCE SAS,2013,Eau (direct),Fluorures (en tant que F total),3420,kg/an
062.05653,Auchan Pole Europe,2013,Air,Hydroflurocarbures (HFC),611,kg/an
063.03646,Bouyer Leroux,2013,Air,CO2 Total d'origine non biomasse uniquement,22200000,kg/an
063.03646,Bouyer Leroux,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),50800000,kg/an
063.03646,Bouyer Leroux,2013,Air,CO2 Total d'origine biomasse uniquement,28600000,kg/an
064.01906,Usine du Gargalon,2013,Eau (direct),Aluminium et composés (exprimés en tant que Al),2500,kg/an
073.00220,SM pour la valorisation des déchets (SYVADEC),2013,Air,Méthane (CH4),184000,kg/an
100.11617,F2R - FRANCAISE DE ROUES,2013,Air,Composés organiques volatils non méthaniques (COVNM),34400,kg/an
100.11617,F2R - FRANCAISE DE ROUES,2013,Air,CO2 Total d'origine non biomasse uniquement,10700000,kg/an
100.11617,F2R - FRANCAISE DE ROUES,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),10700000,kg/an
19073001,CHARAL,2013,Eau (indirect),Demande biologique en oxygène (DBO5),162000,kg/an
19073001,CHARAL,2013,Eau (indirect),Demande chimique en oxygène (DCO),318000,kg/an
29068188,EARL DU ROCHER,2013,Air,Ammoniac (NH3),15000,kg/an
54901593,EARL CHIRON L ESPERANCE,2013,Air,Ammoniac (NH3),20500,kg/an
71056059,SAS EGGTEAM VAL PRODUITS,2013,Air,Ammoniac (NH3),10000,kg/an
75600166,EARL LOSSEC,2013,Air,Ammoniac (NH3),21800,kg/an
79230418,SCEA L'AUBERGERE,2013,Air,Ammoniac (NH3),11000,kg/an
061.03136,Bourbon Automotive Plastics - Site de Saint Marcellin,2013,Air,Composés organiques volatils non méthaniques (COVNM),68100,kg/an
062.05682,ARCELORMITTAL Atlantique-Lorraine,2013,Air,Hydroflurocarbures (HFC),116,kg/an
062.05682,ARCELORMITTAL Atlantique-Lorraine,2013,Eau (direct),Sulfates,2230000,kg/an
063.03647,SLTS,2013,Air,CO2 Total d'origine non biomasse uniquement,98000000,kg/an
063.03647,SLTS,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),98000000,kg/an
071.00966,SICABAT,2013,Eau (indirect),Demande biologique en oxygène (DBO5),56300,kg/an
19121001,SEM des abattoirs de la Valeynie,2013,Eau (indirect),Demande biologique en oxygène (DBO5),115000,kg/an
29102009,EARL LOSTANLEN,2013,Air,Ammoniac (NH3),26800,kg/an
54901647,LES ETOUBLES (SCEA),2013,Air,Ammoniac (NH3),21200,kg/an
711.06900,STEP - CARCASSONNE nouvelle,2013,Eau (direct),Azote total,54900,kg/an
711.06900,STEP - CARCASSONNE nouvelle,2013,Eau (direct),Cuivre et composés (exprimés en tant que Cu),62,kg/an
711.06900,STEP - CARCASSONNE nouvelle,2013,Eau (direct),Demande chimique en oxygène (DCO),219000,kg/an
711.06900,STEP - CARCASSONNE nouvelle,2013,Eau (direct),Zinc et composés (exprimés en tant que Zn),199,kg/an
711.06900,STEP - CARCASSONNE nouvelle,2013,Eau (direct),Sulfonate de perfluorooctane (SPFO),0.3,kg/an
75600179,EARL DE PRAT-AR-LAND,2013,Air,Ammoniac (NH3),18100,kg/an
058.01173,OMNOVA Solutions,2013,Air,Composés organiques volatils non méthaniques (COVNM),30800,kg/an
061.04473,MSSA,2013,Air,Chlore et composés inorganiques (en tant que HCl),42700,kg/an
061.04473,MSSA,2013,Air,Hydroflurocarbures (HFC),160,kg/an
061.04473,MSSA,2013,Air,Vanadium et ses composés,62,kg/an
061.04473,MSSA,2013,Eau (direct),Nickel et composés (exprimés en tant que Ni),30.6,kg/an
062.06235,PAPETERIES DES VOSGES,2013,Air,CO2 Total d'origine non biomasse uniquement,17100000,kg/an
062.06235,PAPETERIES DES VOSGES,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),17100000,kg/an
062.06235,PAPETERIES DES VOSGES,2013,Eau (indirect),Demande biologique en oxygène (DBO5),130000,kg/an
062.06235,PAPETERIES DES VOSGES,2013,Eau (indirect),Demande chimique en oxygène (DCO),253000,kg/an
062.06235,PAPETERIES DES VOSGES,2013,Eau (indirect),Mercure et composés (exprimés en tant que Hg),8.61,kg/an
070.00535,NEXANS FRANCE Atelier Coulée,2013,Air,Composés organiques volatils non méthaniques (COVNM),175000,kg/an
070.00535,NEXANS FRANCE Atelier Coulée,2013,Air,Cuivre et composés (exprimés en tant que Cu),142,kg/an
070.00535,NEXANS FRANCE Atelier Coulée,2013,Eau (direct),Cuivre et composés (exprimés en tant que Cu),75,kg/an
074.02231,AMCOR FLEXBILES SAINT MAUR,2013,Air,Composés organiques volatils non méthaniques (COVNM),31300,kg/an
10075018,SCEA CHAMPFLEURY,2013,Air,Ammoniac (NH3),20900,kg/an
19209008,Edith Jenty,2013,Air,Ammoniac (NH3),10900,kg/an
29119084,EARL LE GALL BERNARD,2013,Air,Ammoniac (NH3),10700,kg/an
54901719,GUITTON (EARL),2013,Air,Ammoniac (NH3),32800,kg/an
79241901,EARL DELIGNE C,2013,Air,Ammoniac (NH3),11900,kg/an
067.00452,DMC SAS,2013,Eau (indirect),Demande biologique en oxygène (DBO5),47400,kg/an
067.00452,DMC SAS,2013,Eau (indirect),Demande chimique en oxygène (DCO),179000,kg/an
071.01355,EDF PEI Port Est,2013,Air,Ammoniac (NH3),160000,kg/an
071.01355,EDF PEI Port Est,2013,Air,Antimoine et composés (exprimés en tant que Sb),20.2,kg/an
071.01355,EDF PEI Port Est,2013,Air,Cobalt et composés (exprimés en tant que Co),96.8,kg/an
071.01355,EDF PEI Port Est,2013,Air,Nickel et composés (exprimés en tant que Ni),636,kg/an
071.01355,EDF PEI Port Est,2013,Air,Oxydes de soufre (SOx/SO2),770000,kg/an
071.01355,EDF PEI Port Est,2013,Air,Oxydes d'azote (NOx/NO2),517000,kg/an
071.01355,EDF PEI Port Est,2013,Air,Particules (PM10),53100,kg/an
071.01355,EDF PEI Port Est,2013,Air,Vanadium et ses composés,312,kg/an
071.01355,EDF PEI Port Est,2013,Air,CO2 Total d'origine non biomasse uniquement,257000000,kg/an
071.01355,EDF PEI Port Est,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),257000000,kg/an
100.00729,S C B C,2013,Air,CO2 Total d'origine non biomasse uniquement,19000000,kg/an
100.00729,S C B C,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),19000000,kg/an
19246001,SABCOR,2013,Eau (indirect),Demande biologique en oxygène (DBO5),55600,kg/an
29128064,SCEA ELEVAGE DE KERGOFF,2013,Air,Ammoniac (NH3),18800,kg/an
75600181,SCEA DE L'HIPPODROME,2013,Air,Ammoniac (NH3),14900,kg/an
79257280,SCEA LA MAZINOISE,2013,Air,Ammoniac (NH3),18000,kg/an
058.01215,MILLENNIUM INORGANIC CHEMICALS (Le Hode),2013,Eau (direct),Aluminium et composés (exprimés en tant que Al),111000,kg/an
061.03165,SNAM,2013,Air,Dioxines et furanes (PCDD + PCDF) (exprimés en iTeq),0.000247,kg/an
061.04478,MT Technology,2013,Air,Composés organiques volatils non méthaniques (COVNM),34100,kg/an
062.06433,AUCHAN SEMECOURT,2013,Air,Hydrochlorofluorocarbures (HCFC),615,kg/an
065.03481,STEP - ROSNY-SUR-SEINE,2013,Eau (direct),Demande chimique en oxygène (DCO),384000,kg/an
065.03481,STEP - ROSNY-SUR-SEINE,2013,Eau (direct),Phosphore total,5180,kg/an
065.08918,Centre CEA Paris-Saclay - Site de Saclay,2013,Air,CO2 Total d'origine non biomasse uniquement,13500000,kg/an
065.08918,Centre CEA Paris-Saclay - Site de Saclay,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),13500000,kg/an
068.02339,YéO frais,2013,Eau (indirect),Demande biologique en oxygène (DBO5),338000,kg/an
068.02339,YéO frais,2013,Eau (indirect),Demande chimique en oxygène (DCO),527000,kg/an
070.00540,Blédina,2013,Air,CO2 Total d'origine non biomasse uniquement,13300000,kg/an
070.00540,Blédina,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),13300000,kg/an
074.02241,PLACOPLATRE,2013,Air,CO2 Total d'origine non biomasse uniquement,92800000,kg/an
074.02241,PLACOPLATRE,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),92800000,kg/an
29136124,EARL KERHERVE,2013,Air,Ammoniac (NH3),11000,kg/an
54901760,LAC (EARL DU),2013,Air,Ammoniac (NH3),10400,kg/an
711.26201,STATION DE TRAITEMENT DES EAUX USEES - NARBONNE VILLE,2013,Eau (direct),Arsenic et composés (exprimés en tant que As),31.9,kg/an
